Region,Date,Recoveries,Cases,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated
24,8/29/2021,90444,104193,5098,-9,3,54,13,-12,-12,777228,658485,0
24,8/30/2021,90877,104631,5125,7,6,81,19,-28,-2,777228,658485,0
24,8/31/2021,91316,105066,5150,14,15,53,18,-29,-2,793319,682578,0
24,9/1/2021,91754,105492,5170,12,10,58,13,-33,-1,799394,692539,0
24,9/2/2021,92194,105907,5196,1,4,33,10,-30,-1,804863,701429,0
24,9/3/2021,92644,106311,5224,0,6,43,18,-29,-3,810062,712069,0
24,9/4/2021,93099,106706,5248,-8,-1,63,14,-30,-7,810062,712069,0
24,9/5/2021,93540,107094,5273,-10,3,36,9,-14,-10,810062,712069,0
24,9/6/2021,93989,107483,5299,-2,2,41,14,-28,-2,810062,712069,0
24,9/7/2021,94404,107864,5326,-2,4,42,11,-29,-2,823955,734500,0
24,9/8/2021,94803,108238,5350,-6,1,46,8,-28,-2,823955,734500,0
24,9/9/2021,95188,108606,5371,-7,-3,11,2,-29,0,830908,742967,0
24,9/10/2021,95577,108972,5393,-2,6,33,16,-27,-2,830908,742967,0
24,9/11/2021,95967,109330,5418,-5,3,67,17,-28,-6,830908,742967,0
24,9/12/2021,96356,109683,5439,-6,5,46,10,-14,-8,830908,742967,0
24,9/13/2021,96740,110035,5462,-4,2,28,10,-26,0,843100,772396,0
24,9/14/2021,97125,110391,5483,-4,3,18,6,-28,-1,848307,781093,0
24,9/15/2021,97497,110745,5503,-5,5,21,6,-27,0,853699,783565,0
24,9/16/2021,97856,111100,5524,-4,1,4,3,-29,1,858158,804459,0
24,9/17/2021,98216,111448,5544,1,7,51,14,-31,0,862539,810740,0
24,9/18/2021,98571,111797,5564,-7,2,61,14,-28,-5,862539,810740,0
24,9/19/2021,98925,112145,5586,-8,8,37,13,-9,-7,862539,810740,0
24,9/20/2021,99278,112495,5609,-5,0,17,9,-24,1,862539,810740,0
24,9/21/2021,99637,112849,5630,-4,5,12,7,-25,0,862539,810740,0
24,9/22/2021,99999,113206,5650,-8,-1,2,2,-21,1,873500,814500,0
24,9/23/2021,100358,113562,5672,-5,0,8,5,-22,1,877043,822490,0
24,9/24/2021,100719,113915,5694,-2,6,18,14,-21,0,880213,826270,0
24,9/25/2021,101069,114265,5717,-3,6,53,16,-19,-3,880213,826270,0
24,9/26/2021,101424,114616,5738,-9,7,17,10,-12,-4,880213,826270,0
24,9/27/2021,101778,114968,5760,-6,1,25,10,-17,0,884671,831939,0
24,9/28/2021,102131,115327,5783,-6,3,16,6,-19,0,884671,831939,0
24,9/29/2021,102483,115691,5803,-9,0,16,5,-18,0,890000,836000,0
24,9/30/2021,102838,116051,5824,0,3,38,11,-18,-1,894328,843427,0
24,10/1/2021,103188,116409,5846,-6,2,3,10,-18,1,894328,843427,0
24,10/2/2021,103539,116775,5869,0,7,44,15,-17,-2,894328,843427,0
24,10/3/2021,103888,117146,5889,-8,6,4,5,-13,-3,894328,843427,0
24,10/4/2021,104236,117520,5913,-6,1,25,9,-15,1,894328,843427,0
24,10/5/2021,104586,117903,5936,-3,6,27,10,-17,0,907401,855651,0
24,10/6/2021,104937,118297,5961,-8,2,22,6,-16,1,907401,855651,0
24,10/7/2021,105287,118701,5984,-8,-4,1,1,-17,1,907401,855651,0
24,10/8/2021,105638,119106,6006,-4,4,6,10,-15,1,907401,855651,0
24,10/9/2021,105990,119501,6027,-2,7,26,12,-16,-1,907401,855651,0
24,10/10/2021,106340,119900,6047,-8,7,16,6,-12,-2,907401,855651,0
24,10/11/2021,106691,120306,6071,-10,-4,0,7,-14,2,907401,855651,0
24,10/12/2021,107060,120725,6094,-8,2,3,8,-16,1,925400,874000,0
24,10/13/2021,107430,121161,6118,-9,0,5,3,-14,2,925400,874000,0
24,10/14/2021,107810,121616,6141,-5,0,9,6,-15,1,925400,874000,0
24,10/15/2021,108199,122081,6163,-2,8,10,17,-14,0,925400,874000,0
24,10/16/2021,108610,122552,6187,3,12,50,21,-13,-2,925400,874000,0
24,10/17/2021,109022,123030,6208,-4,11,28,13,-12,-3,925400,874000,0
24,10/18/2021,109423,123520,6233,-5,2,25,12,-13,1,925400,874000,0
24,10/19/2021,109828,124024,6256,-6,4,12,7,-15,1,925400,888262,0
24,10/20/2021,110243,124547,6278,-8,3,19,5,-14,1,950000,900000,0
24,10/21/2021,110653,125088,6299,-5,1,24,7,-15,1,950000,900000,0
24,10/22/2021,111068,125642,6319,-5,6,38,15,-14,1,950000,900000,0
24,10/23/2021,111497,126206,6343,-6,5,17,9,-12,0,950000,900000,0
24,10/24/2021,111932,126779,6365,-13,2,-14,-5,-13,1,950000,900000,0
24,10/25/2021,112390,127360,6388,-10,-1,5,4,-13,3,950000,900000,0
24,10/26/2021,112872,127959,6417,-6,3,25,8,-14,1,987000,920000,0
24,10/27/2021,113397,128578,6445,-10,-1,-6,0,-14,3,987000,920000,0
24,10/28/2021,113942,129225,6475,-6,-1,-2,2,-15,2,987000,920000,0
24,10/29/2021,114497,129886,6502,-2,6,4,15,-14,1,987000,920000,0
24,10/30/2021,115059,130566,6531,-13,3,8,4,-26,1,987000,920000,0
24,10/31/2021,115625,131250,6559,-21,0,-6,-2,-13,0,987000,920000,0
24,11/1/2021,116182,131931,6589,-17,-9,-18,-11,-34,8,987000,920000,0
24,11/2/2021,116762,132632,6617,-15,-5,-24,-12,-36,8,987000,920000,0
24,11/3/2021,117390,133341,6648,-16,-5,-27,-16,-36,8,987000,920000,0
24,11/4/2021,118041,134059,6678,-18,-11,-28,-29,-68,16,987000,920000,0
24,11/5/2021,118730,134782,6707,-22,-11,-25,-26,-67,18,987000,920000,0
24,11/6/2021,119420,135501,6738,-27,-10,-9,-14,-35,5,987000,920000,0
24,11/7/2021,120102,136222,6768,-28,-7,-26,-14,-13,2,1011400,960400,0
24,11/8/2021,120777,136950,6795,-18,-6,-2,-2,-15,4,1011400,960400,0
24,11/9/2021,121492,137690,6825,-17,-2,-3,-4,-17,4,1024000,960400,0
24,11/10/2021,122221,138421,6854,-15,0,3,-4,-16,3,1024000,960400,0
24,11/11/2021,122911,139147,6884,-16,-5,-20,-5,-17,4,1024000,960400,0
24,11/12/2021,123626,139867,6915,-13,3,-10,2,-16,4,1039772,979774,0
24,11/13/2021,124327,140583,6945,-13,5,-2,1,-15,2,1039772,979774,0
24,11/14/2021,125018,141305,6976,-20,3,-16,-5,-13,2,1039772,979774,0
24,11/15/2021,125720,142026,7008,-16,0,-6,1,-13,3,1052000,986200,0
24,11/16/2021,126435,142743,7041,-16,0,-16,-1,-16,3,1066506,993991,0
24,11/17/2021,127145,143453,7070,-19,-2,-11,-3,-15,4,1066506,993991,80000
24,11/18/2021,127846,144154,7100,-18,-5,-17,-6,-16,4,1073994,998615,80000
24,11/19/2021,128531,144861,7129,-18,0,-19,1,-16,4,1083953,1002705,80000
24,11/20/2021,129230,145564,7160,-18,1,-15,-6,-16,4,1083953,1002705,80000
24,11/21/2021,129925,146264,7192,-22,3,-7,-6,-14,2,1083953,1002705,80000
24,11/22/2021,130626,146966,7222,-18,-3,-6,0,-14,4,1083953,1002705,80000
24,11/23/2021,131324,147671,7253,-17,-2,-10,-2,-17,4,1111851,1015461,80000
24,11/24/2021,132019,148381,7286,-20,-4,-14,-7,-16,5,1122000,1015461,96000
24,11/25/2021,132721,149089,7321,-16,-2,-10,-1,-17,4,1122000,1015461,96000
24,11/26/2021,133420,149800,7357,-17,0,-13,6,-16,4,1122000,1015461,96000
24,11/27/2021,134125,150504,7395,-17,2,-3,-3,-16,4,1122000,1015461,96000
24,11/28/2021,134820,151205,7427,-23,2,-23,-10,-12,2,1122000,1015461,96000
24,11/29/2021,135519,151911,7458,-20,-5,-13,-3,-14,5,1122000,1015461,96000
24,11/30/2021,136220,152622,7492,-18,0,-12,-3,-16,4,1169132,1070000,120000
24,12/1/2021,136925,153348,7525,-21,-4,-15,-7,-16,5,1169132,1070000,120000
24,12/2/2021,137636,154084,7559,-17,-5,-10,-7,-17,5,1169132,1070000,120000
24,12/3/2021,138361,154858,7595,-16,0,-7,0,-16,5,1169132,1070000,120000
24,12/4/2021,139113,155569,7626,-16,1,-5,-3,-17,3,1169132,1070000,120000
24,12/5/2021,139877,156325,7658,-23,0,-14,-10,-13,2,1169132,1070000,120000
24,12/6/2021,140626,157038,7691,-18,-6,-8,-4,-14,5,1181981,1070000,120000
24,12/7/2021,141359,157819,7727,-16,-2,-11,-3,-14,4,1199473,1133000,133000
24,12/8/2021,142080,158585,7766,-20,-6,-22,-10,-13,5,1199473,1133000,133000
24,12/9/2021,142825,159314,7801,-19,-7,-24,-10,-13,5,1199473,1133000,133000
24,12/10/2021,143556,160047,7839,-16,0,-23,-3,-11,4,1199473,1133000,133000
24,12/11/2021,144278,160766,7877,-9,8,1,0,-10,2,1199473,1133000,133000
24,12/12/2021,145007,161444,7914,-18,4,-19,-8,-8,2,1199473,1133000,133000
24,12/13/2021,145706,162095,7950,-17,-6,-21,-5,-9,4,1199473,1133000,133000
24,12/14/2021,146377,162798,7986,-15,-2,-17,-1,-11,3,1236000,1183000,150000
24,12/15/2021,147071,163513,8024,-14,-1,-20,-1,-10,3,1236000,1183000,150000
24,12/16/2021,147781,164239,8063,-9,1,-15,0,-10,3,1236000,1183000,150000
24,12/17/2021,148496,164916,8099,-8,5,-4,8,-9,2,1236000,1183000,150000
24,12/18/2021,149197,165571,8134,-3,9,15,8,-7,1,1236000,1183000,150000
24,12/19/2021,149886,166221,8171,-11,6,-23,-6,-4,1,1236000,1183000,150000
24,12/20/2021,150535,166863,8207,-13,-5,-21,-3,-7,3,1236000,1183000,150000
24,12/21/2021,151170,167515,8245,-12,-1,-17,0,-10,2,1261000,1183000,150000
24,12/22/2021,151811,168128,8284,-12,-1,-19,-4,-9,3,1261000,1183000,150000
24,12/23/2021,152434,168729,8322,-10,-3,-22,-3,-10,3,1261000,1183000,150000
24,12/24/2021,153049,169329,8358,-8,2,-17,4,-8,2,1261000,1183000,150000
24,12/25/2021,153650,169908,8393,-1,12,6,6,-4,1,1261000,1183000,150000
24,12/26/2021,154260,170439,8431,-5,13,-21,-3,0,1,1261000,1183000,150000
24,12/27/2021,154860,170938,8470,-1,7,-7,7,-9,2,1261000,1183000,150000
24,12/28/2021,155414,171425,8507,6,20,13,15,-13,0,1261000,1183000,150000
24,12/29/2021,155949,171884,8543,8,26,16,8,-16,1,1261000,1183000,150000
24,12/30/2021,156450,172318,8578,16,39,10,10,-26,2,1261000,1183000,150000
24,12/31/2021,156932,172743,8612,-19,18,-3,-27,-78,19,1261000,1183000,150000
24,1/1/2022,157387,173158,8650,-69,-55,37,-46,-74,8,1261000,1183000,150000
24,1/2/2022,157818,173512,8689,-37,-24,18,-25,-42,1,1261000,1183000,150000
24,1/3/2022,158243,173862,8726,-16,-19,65,-26,-77,16,1261000,1183000,150000
24,1/4/2022,158659,174210,8762,-10,-12,57,-23,-71,14,1261000,1183000,150000
24,1/5/2022,159068,174528,8796,-12,-11,60,-22,-68,14,1261000,1183000,150000
24,1/6/2022,159460,174812,8829,-12,-9,35,-23,-68,14,1261000,1183000,150000
24,1/7/2022,159848,175078,8863,-29,-23,1,-33,-76,20,1261000,1183000,150000
24,1/8/2022,160222,175350,8902,-28,-19,-4,-22,-35,6,1261000,1183000,150000
24,1/9/2022,160600,175609,8927,-23,-6,23,-9,-7,3,1261000,1183000,150000
24,1/10/2022,160890,175844,8952,-20,-9,-14,-8,-12,4,1272075,1207335,150000
24,1/11/2022,161141,176058,8976,-18,-6,-16,-9,-13,4,1272075,1207335,150000
24,1/12/2022,161380,176292,9001,-19,-7,-10,-9,-11,4,1272075,1207335,150000
24,1/13/2022,161615,176557,9024,-18,-6,-18,-6,-13,4,1272075,1207335,150000
24,1/14/2022,161874,176844,9050,-19,-4,-19,-3,-10,4,1272075,1207335,150000
24,1/15/2022,162123,177163,9075,-17,-3,-12,-10,-12,3,1272075,1207335,150000
24,1/16/2022,162367,177513,9098,-18,1,9,-7,-9,2,1272075,1207335,150000
24,1/17/2022,162622,177892,9120,-16,-5,12,3,-8,3,1272075,1207335,150000
24,1/18/2022,162921,178277,9148,-13,-1,3,1,-13,3,1272075,1207335,150000
24,1/19/2022,163236,178684,9175,-19,-5,-4,-5,-12,4,1272075,1207335,150000
24,1/20/2022,163590,179110,9200,-18,-7,-19,-6,-13,4,1272075,1207335,150000
24,1/21/2022,163969,179532,9224,-16,-3,-9,1,-12,4,1272075,1207335,150000
24,1/22/2022,164368,179963,9251,-15,-2,11,-3,-15,3,1272075,1207335,150000
24,1/23/2022,164757,180419,9280,-24,-5,-18,-13,-11,2,1272075,1207335,150000
24,1/24/2022,165172,180883,9306,-21,-9,-14,-5,-13,5,1272075,1207335,150000
24,1/25/2022,165593,181405,9331,-18,-3,-11,-5,-17,5,1301344,1240245,233371
24,1/26/2022,166075,181941,9358,-21,-6,-11,-9,-17,6,1301344,1240245,233371
24,1/27/2022,166563,182643,9386,-21,-9,-14,-10,-20,6,1304314,1242350,233371
24,1/28/2022,167052,183550,9404,-21,-7,-25,-8,-20,7,1304314,1242350,239141
24,1/29/2022,167543,184937,9424,-22,-5,-12,-13,-23,5,1304314,1242350,239141
24,1/30/2022,168072,186342,9437,-29,-7,-25,-19,-13,4,1304314,1242350,239141
24,1/31/2022,168673,187765,9455,-25,-11,-21,-15,-22,8,1304314,1242350,239141
24,2/1/2022,169375,190302,9469,-26,-8,-24,-17,-26,9,1304314,1247880,239141
24,2/2/2022,170190,193321,9483,-27,-10,-26,-20,-26,10,1304314,1247880,239141
24,2/3/2022,171115,196638,9502,-26,-11,-24,-20,-30,10,1304314,1247880,239141
24,2/4/2022,172015,200291,9514,-23,-6,-18,-14,-26,9,1304314,1247880,239141
24,2/5/2022,172924,204304,9532,-24,-5,-1,-13,-26,6,1304314,1247880,239141
24,2/6/2022,173834,208435,9547,-28,-5,-7,-15,-16,3,1304314,1247880,239141
24,2/7/2022,175203,213074,9560,-23,-9,-7,-14,-29,9,1304314,1247880,239141
24,2/8/2022,176503,218085,9574,-23,-8,-22,-15,-24,7,1304314,1247880,239141
24,2/9/2022,177928,223833,9586,-28,-13,-31,-21,-23,9,1304314,1247880,239141
24,2/10/2022,179328,230464,9606,-26,-13,-32,-21,-23,8,1304314,1247880,239141
24,2/11/2022,180757,237777,9625,-22,-6,-28,-12,-21,8,1304314,1247880,239141
24,2/12/2022,182196,245969,9652,-19,-4,-20,-13,-20,5,1304314,1247880,239141
24,2/13/2022,183645,252286,9666,-25,-6,-35,-18,-14,4,1304314,1247880,239141
24,2/14/2022,185570,257543,9677,-16,-6,-18,-7,-15,5,1304314,1247880,239141
24,2/15/2022,188106,264665,9689,-17,-2,-18,-6,-16,4,1330739,1269588,295651
24,2/16/2022,191232,271858,9713,-18,-3,-10,-5,-15,4,1330739,1269588,295651
24,2/17/2022,195758,279475,9734,-15,-6,-15,-6,-15,4,1330739,1269588,295651
24,2/18/2022,200387,287298,9762,-14,-1,-14,1,-13,4,1330739,1269588,295651
24,2/19/2022,205489,295195,9785,-13,1,9,2,-13,1,1330739,1269588,295651
24,2/20/2022,210705,301898,9811,-18,0,-7,-5,-10,0,1330739,1269588,295651
24,2/21/2022,216855,307195,9827,-13,-3,-6,0,-10,3,1330739,1269588,295651
24,2/22/2022,222907,312845,9849,-3,8,1,5,-11,0,1333857,1282812,295651
24,2/23/2022,229059,318318,9866,-11,-4,5,-22,-70,17,1333857,1282812,295651
24,2/24/2022,235311,323439,9887,-21,-15,-19,-9,-12,3,1333857,1282812,295651
24,2/25/2022,241663,328198,9914,-17,-5,-25,0,-10,3,1333857,1282812,295651
24,2/26/2022,247524,332870,9942,-14,-1,-10,0,-9,1,1333857,1282812,295651
24,2/27/2022,253306,336559,9967,-22,-3,-34,-10,-7,1,1333857,1282812,295651
24,2/28/2022,258688,338658,9982,-19,-9,-26,-5,-8,2,1333857,1282812,295651
24,3/1/2022,264100,340847,10003,-16,-4,-23,-4,-10,2,1339878,1286799,320874
24,3/2/2022,269332,342958,10022,-17,-5,-27,-6,-10,2,1339878,1286799,320874
24,3/3/2022,274694,344528,10050,-15,-7,-31,-8,-11,2,1339878,1286799,320874
24,3/4/2022,279957,345905,10074,-14,-3,-26,2,-7,3,1339878,1286799,320874
24,3/5/2022,285086,347317,10093,-13,1,-14,15,105,-10,1339878,1286799,320874
24,3/6/2022,289955,348636,10113,-9,9,-22,5,-2,-4,1339878,1286799,320874
23,3/12/2020,0,1,0,13,13,34,11,6,-3,0,0,0
23,3/13/2020,0,1,0,13,16,57,13,6,-3,0,0,0
23,3/14/2020,0,1,0,8,12,43,11,7,-2,0,0,0
23,3/15/2020,0,1,0,5,13,4,4,5,-1,0,0,0
23,3/16/2020,0,1,0,1,13,2,1,3,0,0,0,0
23,3/17/2020,0,1,0,2,17,4,-1,1,0,0,0,0
23,3/18/2020,0,1,0,-4,7,-9,-8,-5,2,0,0,0
23,3/19/2020,0,3,0,-6,2,-13,-9,-6,2,0,0,0
23,3/20/2020,0,3,0,-3,6,6,-7,-7,3,0,0,0
23,3/21/2020,0,5,0,-8,2,19,-5,-9,1,0,0,0
23,3/22/2020,0,5,0,-4,6,83,1,5,-2,0,0,0
23,3/23/2020,0,5,0,-7,-1,-5,-14,-14,4,0,0,0
23,3/24/2020,0,5,0,-12,-4,-26,-19,-16,5,0,0,0
23,3/25/2020,0,9,0,-5,5,-12,-14,-17,4,0,0,0
23,3/26/2020,0,9,0,-6,7,-1,-14,-17,4,0,0,0
23,3/27/2020,0,9,0,-10,9,4,-14,-18,4,0,0,0
23,3/28/2020,0,17,0,-40,-9,-15,-27,-23,5,0,0,0
23,3/29/2020,1,17,0,-49,-16,-17,-35,-15,4,0,0,0
23,3/30/2020,1,17,0,-48,-19,-52,-49,-50,17,0,0,0
23,3/31/2020,2,17,0,-52,-15,-64,-52,-56,19,0,0,0
23,4/1/2020,3,22,0,-73,-47,-82,-73,-71,28,0,0,0
23,4/2/2020,4,22,0,-69,-42,-79,-72,-70,27,0,0,0
23,4/3/2020,4,39,0,-72,-45,-79,-73,-71,30,0,0,0
23,4/4/2020,4,39,0,-75,-46,-75,-72,-59,20,0,0,0
23,4/5/2020,4,39,0,-73,-42,-69,-69,-45,15,0,0,0
23,4/6/2020,8,50,0,-67,-38,-75,-70,-64,26,0,0,0
23,4/7/2020,9,61,1,-65,-35,-75,-68,-63,25,0,0,0
23,4/8/2020,15,85,1,-64,-35,-73,-67,-61,24,0,0,0
23,4/9/2020,15,105,1,-62,-33,-67,-65,-60,23,0,0,0
23,4/10/2020,15,125,3,-61,-30,-68,-65,-59,23,0,0,0
23,4/11/2020,25,138,3,-69,-37,-71,-67,-51,16,0,0,0
23,4/12/2020,25,169,3,-62,-25,-55,-60,-36,10,0,0,0
23,4/13/2020,28,210,3,-52,-21,-58,-56,-49,19,0,0,0
23,4/14/2020,32,215,3,-51,-21,-61,-54,-50,19,0,0,0
23,4/15/2020,40,239,3,-53,-24,-70,-58,-51,20,0,0,0
23,4/16/2020,40,260,3,-52,-19,-65,-56,-50,19,0,0,0
23,4/17/2020,48,290,3,-52,-17,-60,-56,-51,20,0,0,0
23,4/18/2020,49,335,4,-55,-13,-53,-53,-39,12,0,0,0
23,4/19/2020,54,383,5,-65,-31,-45,-58,-37,8,0,0,0
23,4/20/2020,59,417,8,-61,-36,-70,-62,-50,20,0,0,0
23,4/21/2020,70,461,8,-53,-23,-64,-57,-48,19,0,0,0
23,4/22/2020,72,481,11,-52,-22,-64,-57,-48,18,0,0,0
23,4/23/2020,88,539,14,-51,-21,-60,-55,-47,18,0,0,0
23,4/24/2020,104,623,16,-51,-18,-56,-55,-46,18,0,0,0
23,4/25/2020,118,707,18,-55,-19,-48,-51,-35,10,0,0,0
23,4/26/2020,122,780,19,-57,-19,-47,-52,-26,7,0,0,0
23,4/27/2020,125,837,19,-53,-24,-65,-57,-46,18,0,0,0
23,4/28/2020,132,888,19,-50,-19,-60,-54,-45,17,0,0,0
23,4/29/2020,208,951,20,-47,-16,-52,-50,-44,16,0,0,0
23,4/30/2020,251,1017,20,-41,-8,-43,-46,-43,13,0,0,0
23,5/1/2020,277,1083,20,-55,-20,-59,-60,-70,20,0,0,0
23,5/2/2020,319,1162,20,-62,-31,-58,-58,-43,10,0,0,0
23,5/3/2020,372,1244,20,-56,-20,-41,-51,-21,6,0,0,0
23,5/4/2020,409,1340,21,-53,-22,-60,-61,-64,20,0,0,0
23,5/5/2020,443,1437,21,-53,-22,-62,-60,-63,21,0,0,0
23,5/6/2020,467,1534,21,-47,-17,-52,-52,-44,16,0,0,0
23,5/7/2020,523,1633,21,-46,-16,-52,-52,-44,15,0,0,0
23,5/8/2020,554,1732,21,-46,-11,-55,-52,-45,16,0,0,0
23,5/9/2020,595,1830,21,-61,-25,-56,-60,-47,11,0,0,0
23,5/10/2020,622,1929,22,-56,-21,-41,-53,-22,6,0,0,0
23,5/11/2020,662,2027,22,-47,-16,-47,-56,-63,19,0,0,0
23,5/12/2020,697,2126,22,-43,-12,-41,-48,-39,14,0,0,0
23,5/13/2020,741,2222,22,-42,-12,-40,-47,-40,14,0,0,0
23,5/14/2020,858,2319,24,-40,-11,-39,-47,-39,13,0,0,0
23,5/15/2020,979,2418,24,-41,-9,-38,-47,-39,13,0,0,0
23,5/16/2020,1139,2510,24,-50,-14,-44,-47,-30,7,0,0,0
23,5/17/2020,1261,2605,25,-47,-8,-12,-43,-15,3,0,0,0
23,5/18/2020,1323,2699,26,-42,-14,-35,-48,-38,13,0,0,0
23,5/19/2020,1361,2792,26,-40,-11,-32,-45,-38,12,0,0,0
23,5/20/2020,1540,2883,26,-39,-10,-32,-45,-38,12,0,0,0
23,5/21/2020,1644,2974,26,-40,-11,-39,-47,-38,12,0,0,0
23,5/22/2020,1764,3066,26,-48,-19,-57,-55,-40,16,0,0,0
23,5/23/2020,1859,3155,27,-39,-6,-32,-41,-25,6,0,0,0
23,5/24/2020,1900,3247,27,-36,-3,2,-34,-9,2,0,0,0
23,5/25/2020,1973,3337,28,-37,-16,-32,-46,-34,11,0,0,0
23,5/26/2020,2081,3426,28,-28,-3,-19,-39,-32,10,0,0,0
23,5/27/2020,2257,3506,29,-27,-3,-10,-36,-30,8,0,0,0
23,5/28/2020,2393,3582,29,-27,-3,-9,-34,-30,8,0,0,0
23,5/29/2020,2521,3662,31,-35,-8,-27,-42,-31,10,0,0,0
23,5/30/2020,2636,3744,31,-33,-3,-14,-32,-19,3,0,0,0
23,5/31/2020,2711,3824,32,-33,-1,15,-29,-2,-1,0,0,0
23,6/1/2020,2748,3908,33,-25,0,-1,-33,-28,7,0,0,0
23,6/2/2020,2842,3987,36,-26,-3,-12,-35,-29,8,0,0,0
23,6/3/2020,2917,4068,38,-25,-2,-14,-35,-29,8,0,0,0
23,6/4/2020,3006,4148,40,-28,-4,-20,-36,-29,8,0,0,0
23,6/5/2020,3109,4231,41,-25,3,0,-33,-28,7,0,0,0
23,6/6/2020,3235,4312,42,-28,-1,57,-27,-18,0,0,0,0
23,6/7/2020,3289,4399,43,-24,3,85,-22,-4,-3,0,0,0
23,6/8/2020,3311,4485,44,-21,0,29,-31,-27,6,0,0,0
23,6/9/2020,3383,4574,46,-21,1,25,-30,-27,6,0,0,0
23,6/10/2020,3500,4655,47,-18,4,28,-29,-28,5,0,0,0
23,6/11/2020,3554,4735,47,-13,9,36,-24,-28,3,0,0,0
23,6/12/2020,3617,4815,49,-26,-3,-9,-43,-59,10,0,0,0
23,6/13/2020,3642,4893,50,-33,-11,19,-36,-24,1,0,0,0
23,6/14/2020,3675,4970,52,-24,1,63,-25,-3,-4,0,0,0
23,6/15/2020,3725,5042,52,-13,7,40,-27,-27,4,0,0,0
23,6/16/2020,3794,5112,53,-12,7,45,-23,-27,3,0,0,0
23,6/17/2020,3884,5183,55,-17,2,23,-27,-27,4,0,0,0
23,6/18/2020,3965,5252,57,-12,5,44,-24,-27,3,0,0,0
23,6/19/2020,4041,5316,57,-22,-1,16,-27,-28,4,0,0,0
23,6/20/2020,4145,5376,60,-25,-2,25,-26,-17,0,0,0,0
23,6/21/2020,4181,5440,63,-8,6,57,-8,-1,-4,0,0,0
23,6/22/2020,4220,5501,65,-5,7,54,-16,-28,3,0,0,0
23,6/23/2020,4277,5561,67,-2,9,52,-11,-28,1,0,0,0
23,6/24/2020,4374,5624,69,-2,6,32,-22,-52,8,0,0,0
23,6/25/2020,4403,5683,70,-3,7,42,-13,-27,1,0,0,0
23,6/26/2020,4511,5743,71,-8,4,38,-14,-28,1,0,0,0
23,6/27/2020,4564,5801,73,-16,-5,50,-12,-19,-4,0,0,0
23,6/28/2020,4618,5860,74,-12,1,73,-4,1,-8,0,0,0
23,6/29/2020,4636,5922,74,-7,4,41,-15,-26,2,0,0,0
23,6/30/2020,4706,5982,76,-1,9,44,-7,-26,1,0,0,0
23,7/1/2020,4793,6043,78,3,11,26,-15,-53,7,0,0,0
23,7/2/2020,4827,6102,79,-2,7,35,-8,-27,0,0,0,0
23,7/3/2020,4911,6159,81,-5,5,34,-7,-28,0,0,0,0
23,7/4/2020,4978,6218,81,-16,-4,30,-7,-19,-4,0,0,0
23,7/5/2020,5014,6280,82,-13,1,42,-4,-3,-7,0,0,0
23,7/6/2020,5032,6340,82,-7,4,26,-11,-28,1,0,0,0
23,7/7/2020,5198,6399,83,-7,4,16,-11,-29,1,0,0,0
23,7/8/2020,5412,6460,83,-13,-4,4,-15,-29,2,0,0,0
23,7/9/2020,5512,6523,83,3,10,44,-4,-27,0,0,0,0
23,7/10/2020,5574,6589,83,-4,7,52,-6,-27,-1,0,0,0
23,7/11/2020,5668,6654,85,-12,0,49,-4,-17,-4,0,0,0
23,7/12/2020,5684,6721,87,-10,2,44,1,-1,-6,0,0,0
23,7/13/2020,5699,6785,88,-3,7,23,-10,-28,1,0,0,0
23,7/14/2020,5756,6847,88,-6,4,19,-7,-29,2,0,0,0
23,7/15/2020,5877,6912,89,6,14,43,-3,-27,0,0,0,0
23,7/16/2020,5935,6979,92,3,10,42,-4,-27,0,0,0,0
23,7/17/2020,6002,7045,93,-7,3,18,-10,-29,1,0,0,0
23,7/18/2020,6078,7115,94,-11,-1,54,-3,-18,-4,0,0,0
23,7/19/2020,6129,7190,96,-7,5,81,7,-2,-7,0,0,0
23,7/20/2020,6154,7262,97,-4,5,30,-9,-27,1,0,0,0
23,7/21/2020,6252,7340,98,-8,2,14,-11,-30,4,0,0,0
23,7/22/2020,6377,7423,99,0,8,37,-4,-27,1,0,0,0
23,7/23/2020,6480,7508,100,1,7,36,-6,-27,0,0,0,0
23,7/24/2020,6563,7598,100,-4,6,34,-7,-28,0,0,0,0
23,7/25/2020,6653,7690,102,-11,-1,61,-2,-19,-4,0,0,0
23,7/26/2020,6701,7784,103,-10,3,80,5,-4,-6,0,0,0
23,7/27/2020,6724,7880,104,-5,4,33,-9,-30,1,0,0,0
23,7/28/2020,6811,7975,106,-8,0,18,-10,-30,3,0,0,0
23,7/29/2020,6918,8072,108,-1,6,32,-7,-29,2,0,0,0
23,7/30/2020,7000,8170,110,0,7,38,-6,-29,0,0,0,0
23,7/31/2020,7131,8266,113,-4,5,41,-7,-30,1,0,0,0
23,8/1/2020,7265,8365,114,-12,-2,34,-6,-22,-1,0,0,0
23,8/2/2020,7305,8472,116,-5,6,95,8,-3,-5,0,0,0
23,8/3/2020,7353,8585,117,-3,5,44,-7,-30,2,0,0,0
23,8/4/2020,7463,8704,119,-2,5,44,-6,-30,1,0,0,0
23,8/5/2020,7567,8821,121,-1,6,41,-7,-30,1,0,0,0
